"","SampleID__","Month__","Year__","Date__","FieldSampling__","Habitat__","Site__","Core__","GPS__","image_url__","DepthCode__","DepthMin__","DepthMax__","DepthAvg__","metaG_ACE__","metaG_JGI_HiSeq__","metaG_JGI_NovaSeq__","FTIR__","FTICRMS__","EEMS__","ALD.cm__","WTD.cm_neg.is.below.sfc__","T, air (C)","T, soil (C)","Weather Conditions on Day of Coring","Conductivity (uS)","Redox Potential (ORP) (uncalibrated; relative values only)","O2 (%)","pH (porewater)","pH (peat)","BulkDensity","percentWater_wt","CH4.mM__","CO2.mM__","CH4.percent","CO2.percent","d13C_CH4__","d13C_CO2__","dD_CH4__","dD_H2O","d18O_H2O","D14C_DIC","DOC.mM__","TN.mM__","Acetate.uM__","Propionate.uM__","Butyrate.uM__","Formate.uM__","Sulfate.uM__","Phosphate.uM__","Nitrate.uM__","Ammonia.uM__","Ca.uM","Mg.uM","C.percent__","N.percent__","d13C_peat__","d15N_peat__","D14C_peat__","pool.DOM","pool.dD_CH4","UpdateDate__.DepthInfo","UpdateDate__.Biogeochemistry","Notes__.DepthInfo","Notes__.Biogeochemistry"
"28a922b5-50fc-4329-84a0-8d3910e41f8e","201205_P1_50-55",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","1","N 68 21.2076, E 19 02.8409","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa1_120503.jpg']","50",50,55,52.5,"20120500_P16",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.22485437,1.331764049,-27.2533632,0.2302904,-284.7840674,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"7f7bc51a-48da-49c7-8c0c-954be035687e","201205_P1_60-65",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","1","N 68 21.2076, E 19 02.8409","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa1_120503.jpg']","60",60,65,62.5,"20120500_P17",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.50757732,1.068767068,-27.8909664,0.222376,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"6d849c8f-7692-407b-a392-0d2fc3154dac","201205_P1_70-75",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","1","N 68 21.2076, E 19 02.8409","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa1_120503.jpg']","70",70,75,72.5,"20120500_P18",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.51730769,0.66422469,-27.6985536,0.4182574,-368.2557021,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"91b6cfa3-da3b-4bc4-91c8-17e46ddcf144","201205_P1_80-85",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","1","N 68 21.2076, E 19 02.8409","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa1_120503.jpg']","80",80,85,82.5,"20120500_P19",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.83286517,1.636044335,-28.049424,0.192697,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"9abeee70-b684-4ead-82a3-7672d01d4bb3","201205_P1_90-95",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","1","N 68 21.2076, E 19 02.8409","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa1_120503.jpg']","90",90,95,92.5,NA,NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.17585106,0.894343168,-28.044708,-0.301953,-371.5310456,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire, Very icy at bottom of core.  | Notes (additional): this sample date targeted palsa permafrost only",NA
"e9494420-f4c4-4a69-83ac-62b37b016a21","201205_P2_01-05",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","2","N 68 21.2094, E 19 02.8382","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa2_120503.jpg']","1",1,5,3,"20120500_P21",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.83570414,1.183765481,-27.231235,0.28960125,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"e8a55b8e-3a99-45a1-b8be-136c1b54c6a5","201205_P2_10-15",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","2","N 68 21.2094, E 19 02.8382","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa2_120503.jpg']","10",10,15,12.5,"20120500_P22",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6831763,0.724307725,-24.90954,3.1277725,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"e173b65a-3102-4313-8667-ae1103f0ae68","201205_P2_20-25",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","2","N 68 21.2094, E 19 02.8382","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa2_120503.jpg']","20",20,25,22.5,"20120500_P23",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15108909,1.557875487,-25.703,4.32521,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"aa2327ac-61cb-4284-8b8c-4bab845aff9a","201205_P2_30-35",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","2","N 68 21.2094, E 19 02.8382","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa2_120503.jpg']","30",30,35,32.5,"20120500_P24",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.50264348,1.902034334,-26.5275,3.4679425,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"6457ac62-7173-4de5-b1c1-bcc14ccb167e","201205_P2_40-45",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","2","N 68 21.2094, E 19 02.8382","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa2_120503.jpg']","40",40,45,42.5,"20120500_P25",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.29621488,1.439658636,-27.47131,1.53738,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"4c60834c-bc57-4e17-8b2e-cddada40afbd","201205_P2_50-55",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","2","N 68 21.2094, E 19 02.8382","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa2_120503.jpg']","50",50,55,52.5,"20120500_P26",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.48873086,1.18162443,-27.75067,0.78275,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"caa622be-05f8-4c78-a2d0-8d7504b1bff5","201205_P2_60-65",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","2","N 68 21.2094, E 19 02.8382","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa2_120503.jpg']","60",60,65,62.5,"20120500_P27",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1112827,1.16749507,-27.95049,0.7837275,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"c8c68a1a-75f9-4433-8113-5f89c69511e9","201205_P2_70-75",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","2","N 68 21.2094, E 19 02.8382","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa2_120503.jpg']","70",70,75,72.5,"20120500_P28",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.66156936,1.306556462,-27.87192,0.980205,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire, Very icy below 70cm | Notes (additional): this sample date targeted palsa permafrost only",NA
"e1b4a8ad-17b7-4c0a-adb2-ef80690153c5","201205_P2_80-85",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","2","N 68 21.2094, E 19 02.8382","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa2_120503.jpg']","80",80,85,82.5,NA,NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.53497131,1.094938692,-28.03876,0.5061175,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire, interesting dry dirt clods/chunks | Notes (additional): this sample date targeted palsa permafrost only",NA
"e0ec4562-1bab-4add-8fbc-0bf5f05c127b","201205_P2_90-95",5,2012,"2012-05-03","2012-05","Palsa","Palsa Autochamber Site","2","N 68 21.2094, E 19 02.8382","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa2_120503.jpg']","90",90,95,92.5,NA,NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.16509663,1.184013329,-28.10666,0.905915,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"9704ac3e-ae48-4b16-9e3f-15eadf284ffe","201205_P3_01-05",5,2012,"2012-05-04","2012-05","Palsa","Palsa Autochamber Site","3","N 68 21.2070, E 19 02.8307","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa3_120504.jpg']","1",1,5,3,"20120500_P31",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.73392405,1.131531616,-27.1788504,0.1491678,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"f60978a0-4522-4289-820d-8a4bab251d69","201205_P3_10-15",5,2012,"2012-05-04","2012-05","Palsa","Palsa Autochamber Site","3","N 68 21.2070, E 19 02.8307","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa3_120504.jpg']","10",10,15,12.5,"20120500_P32",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.13390824,1.609381517,-26.8171332,3.05820445,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"3a1d6b5a-2a84-4785-85c7-4e46ea5ab938","201205_P3_20-25",5,2012,"2012-05-04","2012-05","Palsa","Palsa Autochamber Site","3","N 68 21.2070, E 19 02.8307","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa3_120504.jpg']","20",20,25,22.5,"20120500_P33",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.819103774,0.421077126,-28.2625872,-0.4523266,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"4f0faa1d-f7d6-4cdc-a60f-e94d14bceb9c","201205_P3_30-35",5,2012,"2012-05-04","2012-05","Palsa","Palsa Autochamber Site","3","N 68 21.2070, E 19 02.8307","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa3_120504.jpg']","30",30,35,32.5,"20120500_P34",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.70054348,0.612904632,-28.2059952,0.0007728,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"7ba182fe-4840-4107-a670-3dbc8d0d2bf7","201205_P3_40-45",5,2012,"2012-05-04","2012-05","Palsa","Palsa Autochamber Site","3","N 68 21.2070, E 19 02.8307","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa3_120504.jpg']","40",40,45,42.5,"20120500_P35",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.78676829,1.501120351,-27.384468,0.4736582,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"32c24501-c199-4b5a-875c-39f6c544eac0","201205_P3_50-55",5,2012,"2012-05-04","2012-05","Palsa","Palsa Autochamber Site","3","N 68 21.2070, E 19 02.8307","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa3_120504.jpg']","50",50,55,52.5,"20120500_P36",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.19034091,1.336961205,-28.0324464,0.7872663,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"d50caeda-6752-49e9-91af-a476185b84ab","201205_P3_60-65",5,2012,"2012-05-04","2012-05","Palsa","Palsa Autochamber Site","3","N 68 21.2070, E 19 02.8307","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa3_120504.jpg']","60",60,65,62.5,"20120500_P37",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6794375,1.664507048,-27.8060784,0.6438178,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"3fac49fe-6867-4170-b6c0-a5be78583d09","201205_P3_70-75",5,2012,"2012-05-04","2012-05","Palsa","Palsa Autochamber Site","3","N 68 21.2070, E 19 02.8307","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa3_120504.jpg']","70",70,75,72.5,"20120500_P38",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.93436047,1.328823649,-27.922092,1.1216497,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"bb519c80-334e-4d7a-89a9-ee50d7db1139","201205_P3_80-85",5,2012,"2012-05-04","2012-05","Palsa","Palsa Autochamber Site","3","N 68 21.2070, E 19 02.8307","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa3_120504.jpg']","80",80,85,82.5,"20120500_P39",NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.83573864,1.175102231,-28.162608,0.2837126,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire | Notes (additional): this sample date targeted palsa permafrost only",NA
"1580dbcd-62a9-4c14-8fee-cc40be1b7f80","201205_P3_90-95",5,2012,"2012-05-04","2012-05","Palsa","Palsa Autochamber Site","3","N 68 21.2070, E 19 02.8307","['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-05/1205_PermafrostCores/Palsa3_120504.jpg']","90",90,95,92.5,NA,NA,NA,NA,NA,NA,"1",NA,NA,"<=0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.74136364,0.997167614,-27.6353592,-0.044735,NA,NA,NA,20200924,20200924,"Notes: Air temperatures were not collected, this data is available from the autochamber system, the ANS climate record & other measurement  sites across the mire, not as ice rich as other cores until 90cm.  | Notes (additional): this sample date targeted palsa permafrost only",NA
"7256fe63-840b-46f2-a992-e40057e88fdd","201206_C1_00",6,2012,"2012-06-02","2012-06","Fen","Fen2","1","N 68 21.277, E 19 02.911",NA,"S",NA,NA,0,NA,NA,NA,NA,NA,NA,"16","8",13,"11.2","Sunny both days",NA,NA,NA,6.2,NA,NA,NA,0.007319794,0.258038389,NA,NA,NA,-8.5672,NA,NA,NA,NA,0.533020921,0.015835232,NA,NA,NA,NA,12.95,NA,2.45,0.633991042,NA,NA,NA,NA,NA,NA,NA,"False","False",20200924,20200924,NA,"notes_Suzanne: Acidified for DOC. "
"84c320af-7941-4a1f-be65-ac4f34c61e14","201206_C1_05-08",6,2012,"2012-06-02","2012-06","Fen","Fen2","1","N 68 21.277, E 19 02.911",NA,"M",5,8,6.5,NA,NA,NA,NA,NA,NA,"16","8",13,"6","Sunny both days",NA,NA,NA,5,NA,NA,NA,0.227073178,2.767281438,NA,NA,-66.42107143,-18.85482143,-293.399,-81.71784374,-10.79773441,NA,4.566500986,0.130354559,NA,NA,NA,NA,3.45,NA,2.35,43.07181146,NA,NA,NA,NA,NA,NA,NA,"False","False",20200924,20200924,NA,"notes_Suzanne: Acidified for DOC. "
"dfee9485-8b66-40c7-9a3b-6b7d51daff40","201206_C1_13-16",6,2012,"2012-06-02","2012-06","Fen","Fen2","1","N 68 21.277, E 19 02.911",NA,"D",13,16,14.5,NA,NA,NA,NA,NA,"X","16","8",13,"1.5","Sunny both days",NA,NA,NA,4.4,NA,NA,NA,0.429511266,2.105729463,NA,NA,-73.77495,-9.11945,-328.134,-76.69428131,-9.612302461,NA,2.688813651,0.065445264,NA,NA,NA,NA,0.35,NA,0.8,17.97860803,NA,NA,NA,NA,NA,NA,NA,"False","False",20200924,20200924,NA,"notes_Suzanne: Acidified for DOC. "
"b1971e83-e152-44b5-8949-a3354f07db02","201206_E1_01-04",6,2012,"2012-06-03","2012-06","Fen","Eriophorum Autochamber Site","1","N 68 21.1941, E 19 02.8114","['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Erio_Core_1_June2012.png']","S",1,4,2.5,"20120600_E1S",NA,NA,NA,NA,NA,"14","7",9.1,"7.8","Sunny both days",NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.843,1.545,-27.38498,2.5227,NA,NA,NA,20200924,20200924,NA,NA
"d6cc1519-5ce8-46ed-8edb-75d490b8969c","201206_E1_05-08",6,2012,"2012-06-03","2012-06","Fen","Eriophorum Autochamber Site","1","N 68 21.1941, E 19 02.8114","['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Erio_Core_1_June2012.png']","M",5,8,6.5,"20120600_E1M",NA,NA,NA,NA,NA,"14","7",9.1,"4.6","Sunny both days",NA,NA,NA,5.5,NA,NA,NA,1.02391071,1.911648302,NA,NA,-54.107125,-7.644333333,NA,-79.60641402,-9.994510126,NA,1.169530968,0.045350839,NA,NA,NA,NA,14.65,NA,2.1,12.42878676,NA,NA,43.918,1.05,-26.74769,2.466005,NA,"True","True",20200924,20200924,NA,"notes_Suzanne: Acidified for DOC. "
"7356f313-faed-424d-a3d4-db870a3fbbc9","201206_E1_11-14",6,2012,"2012-06-03","2012-06","Fen","Eriophorum Autochamber Site","1","N 68 21.1941, E 19 02.8114","['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Erio_Core_1_June2012.png']","D",11,14,12.5,"20120600_E1D",NA,NA,NA,NA,"X","14","7",9.1,"1.4","Sunny both days",NA,NA,NA,5.6,NA,NA,NA,0.34381009,2.187534916,NA,NA,-55.728375,-13.11781667,NA,-79.91199736,-9.807750454,NA,1.650634267,0.051464687,NA,NA,NA,NA,7.95,NA,1.75,18.17486494,NA,NA,41.556,1.093,-25.8679,1.5989625,NA,"True","True",20200924,20200924,NA,"notes_Suzanne: Acidified for DOC. "
"ed1142db-74e5-41b2-ba98-fd35e79d1c63","201206_E2_01-04",6,2012,"2012-06-03","2012-06","Fen","Eriophorum Autochamber Site","2","N 68 21.1986, E 19 02.7959","['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Erio_Core_2_June2012.png']","S",1,4,2.5,"20120600_E2S",NA,NA,NA,NA,NA,"15","7",11.9,"7.6","Sunny both days",NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.553,2.034,-28.06786,3.357485,NA,NA,NA,20200924,20200924,NA,NA
"15a88d19-37e9-4f62-ac0d-5ef096c0ac04","201206_E2_05-08",6,2012,"2012-06-03","2012-06","Fen","Eriophorum Autochamber Site","2","N 68 21.1986, E 19 02.7959","['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Erio_Core_2_June2012.png']","M",5,8,6.5,"20120600_E2M",NA,NA,NA,NA,NA,"15","7",11.9,"7.0","Sunny both days",NA,NA,NA,5.8,NA,NA,NA,0.071259878,0.690190433,NA,NA,-56.192625,-13.39041667,NA,-85.54167122,-11.26374091,NA,1.169530968,0.045350839,NA,NA,NA,NA,14.65,NA,2.1,12.42878676,NA,NA,38.179,2.085,-27.72545,3.6299967,NA,"True","True",20200924,20200924,NA,"notes_Suzanne: Acidified for DOC. "
