pathway,SampleID__,genome,subpathway,tpm
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_11,sucrose_degradation-all,3.116016390703915
sulfur_redox,MainAutochamber.201206_P_2_7to10,20120600_P3M_11,sulfur_redox-assimilatory_sulfate_reduction,1.792703631413073
xylose_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_11,xylose_degradation-isomerase_pathway,3.9455317103886727
galacturonic_acid_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_2,galacturonic_acid_degradation-all,0.7679425704511287
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_2,glycerol_degradation-glycerol,2.893389920951693
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_2,glycerol_degradation-glycerone,4.34008488142754
lactose_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_2,lactose_degradation-all,5.7055433810073595
xylose_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_2,xylose_degradation-xylonate_hydratase_pathway,1.0468783938377484
fructose_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_4,fructose_degradation-all,30.866683676712668
galactose_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_4,galactose_degradation-all,5.211590225152388
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_4,glycerol_degradation-glycerol,2.594750492900864
lactate_fermentation,MainAutochamber.201206_P_2_7to10,20120600_P3M_4,lactate_fermentation-all,7.967002524826667
sulfur_redox,MainAutochamber.201206_P_2_7to10,20120600_P3M_4,sulfur_redox-dissimilatory_sulfur_oxidation,4.958629175608264
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_6,sucrose_degradation-all,6.351750345034159
galacturonic_acid_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_9,galacturonic_acid_degradation-all,0.6553667930934427
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_9,glycerol_degradation-glycerol,7.782683074411731
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3M_9,glycerol_degradation-glycerone,11.44204196012715
ethanol_fermentation,MainAutochamber.201206_P_2_7to10,20120600_P3S_2,ethanol_fermentation-all,2.9217640071099793
galactose_degradation,MainAutochamber.201206_P_2_7to10,20120600_P3S_2,galactose_degradation-all,1.8923056163873164
acetogenesis,MainAutochamber.201206_P_2_7to10,20120700_P2M_5,acetogenesis-simple,3.6187566227421337
fructose_degradation,MainAutochamber.201206_P_2_7to10,20120700_P2M_5,fructose_degradation-all,16.206629593233473
galactose_degradation,MainAutochamber.201206_P_2_7to10,20120700_P2M_5,galactose_degradation-all,12.217781858192584
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20120700_P2M_5,glycerol_degradation-glycerol,7.280225103857049
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20120700_P2M_5,sucrose_degradation-all,7.447766748603153
acetogenesis,MainAutochamber.201206_P_2_7to10,20120700_P3D_40,acetogenesis-simple,0.3941098528691606
galactose_degradation,MainAutochamber.201206_P_2_7to10,20120700_P3D_40,galactose_degradation-all,6.343136774404668
lactose_degradation,MainAutochamber.201206_P_2_7to10,20120700_P3D_40,lactose_degradation-all,5.90034896015514
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20120700_P3D_40,sucrose_degradation-all,0.8522188313029838
xylose_degradation,MainAutochamber.201206_P_2_7to10,20120700_P3D_40,xylose_degradation-xylonate_hydratase_pathway,7.247999749341785
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,20120700_P3S_1,butanoate_fermentation-acetyl_coa_pathway,1.5566991745611174
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20120700_P3S_1,glycerol_degradation-glycerol,0.6721428936544084
urea_degradation,MainAutochamber.201206_P_2_7to10,20120700_P3S_1,urea_degradation-all,4.673871728944152
xylose_degradation,MainAutochamber.201206_P_2_7to10,20120700_P3S_1,xylose_degradation-isomerase_pathway,6.409195115596483
fructose_degradation,MainAutochamber.201206_P_2_7to10,20120800_E3S_15,fructose_degradation-all,0.6444791346872816
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20120800_P1D_1,sucrose_degradation-all,2.338385127023687
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20120800_P1D_2,sucrose_degradation-all,0.13134535444806328
galactose_degradation,MainAutochamber.201206_P_2_7to10,20120800_P2M_7,galactose_degradation-all,4.765338155112083
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20120800_P2M_7,glycerol_degradation-glycerol,1.233972660603046
propionate_fermentation,MainAutochamber.201206_P_2_7to10,20120800_P2M_7,propionate_fermentation-succinate_pathway,2.1558921078512028
sulfur_redox,MainAutochamber.201206_P_2_7to10,20120800_P2M_7,sulfur_redox-assimilatory_sulfate_reduction,3.3524112219822504
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20130700_C1D_3,sucrose_degradation-all,0.3746411418462515
acetogenesis,MainAutochamber.201206_P_2_7to10,20130700_C2M_2,acetogenesis-simple,4.016520458236015
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,20130700_C2M_2,butanoate_fermentation-acetyl_coa_pathway,3.5841976884620608
ethanol_fermentation,MainAutochamber.201206_P_2_7to10,20130700_C2M_2,ethanol_fermentation-all,1.7067527727533232
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20130700_C2M_2,glycerol_degradation-glycerol,10.130711165350723
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20130700_C2M_2,glycerol_degradation-glycerone,12.398887529602115
sulfur_redox,MainAutochamber.201206_P_2_7to10,20130700_C2M_2,sulfur_redox-assimilatory_sulfate_reduction,1.4240356013338868
urea_degradation,MainAutochamber.201206_P_2_7to10,20130700_C2M_2,urea_degradation-all,11.16272956676795
xylose_degradation,MainAutochamber.201206_P_2_7to10,20130700_C2M_2,xylose_degradation-isomerase_pathway,2.277647850997097
acetogenesis,MainAutochamber.201206_P_2_7to10,20130700_S3M_11,acetogenesis-simple,0.6844393726541858
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,20130700_S3M_11,butanoate_fermentation-acetyl_coa_pathway,0.3107050619736739
ethanol_fermentation,MainAutochamber.201206_P_2_7to10,20130700_S3M_11,ethanol_fermentation-all,1.3555532034090814
galactose_degradation,MainAutochamber.201206_P_2_7to10,20130700_S3M_11,galactose_degradation-all,0.6843299681470764
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20130700_S3M_11,glycerol_degradation-glycerol,6.87585003560041
propionate_fermentation,MainAutochamber.201206_P_2_7to10,20130700_S3M_11,propionate_fermentation-succinate_pathway,0.09673407861377632
galactose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P13_7,galactose_degradation-all,2.6303374552534624
galacturonic_acid_degradation,MainAutochamber.201206_P_2_7to10,20150700_P13_7,galacturonic_acid_degradation-all,0.08214467659333793
xylose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P13_7,xylose_degradation-xylonate_hydratase_pathway,0.14545211240039518
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,20150700_P14_12,butanoate_fermentation-acetyl_coa_pathway,0.5160199467299658
ethanol_fermentation,MainAutochamber.201206_P_2_7to10,20150700_P15_11,ethanol_fermentation-all,0.8461443004939793
galactose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P15_3,galactose_degradation-all,7.01515538107106
galacturonic_acid_degradation,MainAutochamber.201206_P_2_7to10,20150700_P15_3,galacturonic_acid_degradation-all,0.3418899972498841
xylose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P15_3,xylose_degradation-isomerase_pathway,10.427150855431798
galactose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P15_4,galactose_degradation-all,3.2512988407363146
lactose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P15_4,lactose_degradation-all,10.746408314430196
fructose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P15_5,fructose_degradation-all,23.3943892834276
lactose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P15_5,lactose_degradation-all,4.191564866473746
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P15_5,sucrose_degradation-all,5.7845024787227874
galactose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P15_9,galactose_degradation-all,8.017320435509783
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20150700_P15_9,glycerol_degradation-glycerol,3.036863801329463
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P15_9,sucrose_degradation-all,6.280353966939176
sulfur_redox,MainAutochamber.201206_P_2_7to10,20150700_P21_10,sulfur_redox-assimilatory_sulfate_reduction,0.5446549208906103
urea_degradation,MainAutochamber.201206_P_2_7to10,20150700_P21_10,urea_degradation-all,4.659188410987046
sulfur_redox,MainAutochamber.201206_P_2_7to10,20150700_P21_2,sulfur_redox-assimilatory_sulfate_reduction,0.3976845454121915
fructose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P23_11,fructose_degradation-all,1.363489869984657
galactose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P23_11,galactose_degradation-all,4.096901165944464
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20150700_P23_11,glycerol_degradation-glycerol,0.8147683369420511
lactose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P23_11,lactose_degradation-all,8.899535232467423
sulfur_redox,MainAutochamber.201206_P_2_7to10,20150700_P23_11,sulfur_redox-assimilatory_sulfate_reduction,3.341618906726282
xylose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P23_11,xylose_degradation-xylonate_hydratase_pathway,1.6321906424083432
galactose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P23_12,galactose_degradation-all,1.0549105836197084
galacturonic_acid_degradation,MainAutochamber.201206_P_2_7to10,20150700_P23_12,galacturonic_acid_degradation-all,3.2860501402099596
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20150700_P23_12,glycerol_degradation-glycerol,2.4099099612442916
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P23_12,sucrose_degradation-all,14.768748170675916
acetogenesis,MainAutochamber.201206_P_2_7to10,20150700_P31_13,acetogenesis-simple,2.674458604494074
ethanol_fermentation,MainAutochamber.201206_P_2_7to10,20150700_P31_13,ethanol_fermentation-all,2.005843953370555
lactate_fermentation,MainAutochamber.201206_P_2_7to10,20150700_P31_13,lactate_fermentation-all,0.621176686635572
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20150700_P31_13,sucrose_degradation-all,6.7000730617242
sulfur_redox,MainAutochamber.201206_P_2_7to10,20150700_P31_13,sulfur_redox-assimilatory_sulfate_reduction,0.4426524092043829
lactose_degradation,MainAutochamber.201206_P_2_7to10,20160700_P15_13,lactose_degradation-all,3.661756929679949
lactose_degradation,MainAutochamber.201206_P_2_7to10,20160700_P15_19,lactose_degradation-all,1.81036267898608
sucrose_degradation,MainAutochamber.201206_P_2_7to10,20160700_P15_19,sucrose_degradation-all,2.762476413460492
xylose_degradation,MainAutochamber.201206_P_2_7to10,20160700_P15_19,xylose_degradation-xylonate_hydratase_pathway,2.1024441701511667
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20160700_P15_3,glycerol_degradation-glycerol,0.399268945991523
ethanol_fermentation,MainAutochamber.201206_P_2_7to10,20160700_S23_5,ethanol_fermentation-all,0.17062969144813672
lactose_degradation,MainAutochamber.201206_P_2_7to10,20160700_S23_5,lactose_degradation-all,5.337763272642998
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20170700_P31_1,glycerol_degradation-glycerol,14.22394681600293
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20170700_P33_1,glycerol_degradation-glycerol,5.019053228305592
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,20170700_S33_22,butanoate_fermentation-acetyl_coa_pathway,0.08473774417463832
ethanol_fermentation,MainAutochamber.201206_P_2_7to10,20170700_S33_22,ethanol_fermentation-all,0.1271066162619575
galactose_degradation,MainAutochamber.201206_P_2_7to10,20170700_S34_32,galactose_degradation-all,0.4742105935829918
glycerol_degradation,MainAutochamber.201206_P_2_7to10,20170700_S34_32,glycerol_degradation-glycerol,0.06232369741534346
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,3300036901_8,butanoate_fermentation-acetyl_coa_pathway,6.5835868632611
urea_degradation,MainAutochamber.201206_P_2_7to10,3300037054_4,urea_degradation-all,1.226425765921514
acetoclastic_methanogenesis,MainAutochamber.201206_P_2_7to10,3300037104_19,acetoclastic_methanogenesis-all,0.0169743403529594
sulfur_redox,MainAutochamber.201206_P_2_7to10,3300037110_7,sulfur_redox-assimilatory_sulfate_reduction,4.941868961108381
sulfur_redox,MainAutochamber.201206_P_2_7to10,3300037139_5,sulfur_redox-assimilatory_sulfate_reduction,3.9831679429202023
acetogenesis,MainAutochamber.201206_P_2_7to10,3300037228_7,acetogenesis-simple,2.3635968265064218
galactose_degradation,MainAutochamber.201206_P_2_7to10,3300037228_7,galactose_degradation-all,19.42819978290638
glycerol_degradation,MainAutochamber.201206_P_2_7to10,3300037228_7,glycerol_degradation-glycerol,1.758184306032847
lactose_degradation,MainAutochamber.201206_P_2_7to10,3300037228_7,lactose_degradation-all,2.7237013091989244
sucrose_degradation,MainAutochamber.201206_P_2_7to10,3300037228_7,sucrose_degradation-all,0.7082438547270126
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,3300037262_8,butanoate_fermentation-acetyl_coa_pathway,0.2508996917407389
acetogenesis,MainAutochamber.201206_P_2_7to10,3300037394_5,acetogenesis-simple,1.1226040102670236
galactose_degradation,MainAutochamber.201206_P_2_7to10,3300037394_5,galactose_degradation-all,1.0840727752341954
galactose_degradation,MainAutochamber.201206_P_2_7to10,3300038478_6,galactose_degradation-all,2.819390178727865
lactose_degradation,MainAutochamber.201206_P_2_7to10,Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.35_75.21_2.71,lactose_degradation-all,5.586982881888351
acetogenesis,MainAutochamber.201206_P_2_7to10,Bog.None.R3.T0.trimmomatic.megahit_bin.67_73.32_6.98,acetogenesis-simple,0.16255718644585934
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.2_81.64_4.58,butanoate_fermentation-acetyl_coa_pathway,0.02372549844788643
Wood_Ljungdahl,MainAutochamber.201206_P_2_7to10,Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.4_83.17_2.00,Wood_Ljungdahl-methanogen,0.06029873973758862
hydrogenotrophic_methanogenesis,MainAutochamber.201206_P_2_7to10,Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.4_83.17_2.00,hydrogenotrophic_methanogenesis-all,0.04522405480319146
methylotrophic_methanogenesis,MainAutochamber.201206_P_2_7to10,Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.4_83.17_2.00,methylotrophic_methanogenesis-h2_indep,0.04522405480319146
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,Fen.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.1_88.35_4.39,butanoate_fermentation-acetyl_coa_pathway,0.01112034015133958
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,PKYA01,butanoate_fermentation-acetyl_coa_pathway,0.43789983652128966
glycerol_degradation,MainAutochamber.201206_P_2_7to10,PLRX01,glycerol_degradation-glycerol,0.03749214569542547
urea_degradation,MainAutochamber.201206_P_2_7to10,PLTN01,urea_degradation-all,0.19573536219506305
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,PLWZ01,butanoate_fermentation-acetyl_coa_pathway,1.6352343545620187
acetogenesis,MainAutochamber.201206_P_2_7to10,PMDS01,acetogenesis-simple,0.20369208423551277
hydrogenotrophic_methanogenesis,MainAutochamber.201206_P_2_7to10,PMGM01,hydrogenotrophic_methanogenesis-all,0.00934158328149443
methylotrophic_methanogenesis,MainAutochamber.201206_P_2_7to10,PMGM01,methylotrophic_methanogenesis-h2_indep,0.00934158328149443
glycerol_degradation,MainAutochamber.201206_P_2_7to10,PMLV01,glycerol_degradation-glycerol,0.4437163428887451
Wood_Ljungdahl,MainAutochamber.201206_P_2_7to10,PMMV01,Wood_Ljungdahl-methanogen,0.10899746961955252
hydrogenotrophic_methanogenesis,MainAutochamber.201206_P_2_7to10,PMMV01,hydrogenotrophic_methanogenesis-all,0.09247332754042129
methylotrophic_methanogenesis,MainAutochamber.201206_P_2_7to10,PMMV01,methylotrophic_methanogenesis-h2_indep,0.08174810221466439
acetoclastic_methanogenesis,MainAutochamber.201206_P_2_7to10,PMNG01,acetoclastic_methanogenesis-all,0.03023554375370893
ethanol_fermentation,MainAutochamber.201206_P_2_7to10,PMOU01,ethanol_fermentation-all,0.20259401370055044
galactose_degradation,MainAutochamber.201206_P_2_7to10,PMOU01,galactose_degradation-all,3.02375961526221
glycerol_degradation,MainAutochamber.201206_P_2_7to10,PMOU01,glycerol_degradation-glycerol,1.6581666710728376
butanoate_fermentation,MainAutochamber.201206_P_2_7to10,PMST01,butanoate_fermentation-acetyl_coa_pathway,0.5131207268712715
galactose_degradation,MainAutochamber.201206_P_2_7to10,PMST01,galactose_degradation-all,0.6047547742302638
glycerol_degradation,MainAutochamber.201206_P_2_7to10,PMST01,glycerol_degradation-glycerol,4.25104707548412
lactate_fermentation,MainAutochamber.201206_P_2_7to10,PMST01,lactate_fermentation-all,12.973010413446252
propionate_fermentation,MainAutochamber.201206_P_2_7to10,PMST01,propionate_fermentation-succinate_pathway,0.04893384054876576
sucrose_degradation,MainAutochamber.201206_P_2_7to10,PMST01,sucrose_degradation-all,21.53602420136604
fructose_degradation,MainAutochamber.201206_P_2_7to10,PMSV01,fructose_degradation-all,8.193802331888929
galactose_degradation,MainAutochamber.201206_P_2_7to10,PMSV01,galactose_degradation-all,4.498980456119282
galacturonic_acid_degradation,MainAutochamber.201206_P_2_7to10,PMSV01,galacturonic_acid_degradation-all,17.036079719396177
glycerol_degradation,MainAutochamber.201206_P_2_7to10,PMSV01,glycerol_degradation-glycerol,7.677962956758045
glycerol_degradation,MainAutochamber.201206_P_2_7to10,PMSV01,glycerol_degradation-glycerone,3.380318636003628
lactose_degradation,MainAutochamber.201206_P_2_7to10,PMSV01,lactose_degradation-all,17.22714616222563
xylose_degradation,MainAutochamber.201206_P_2_7to10,PMSV01,xylose_degradation-isomerase_pathway,7.578449057267994
fructose_degradation,MainAutochamber.201206_P_2_7to10,PMUP01,fructose_degradation-all,1.1094078093417596
sulfur_redox,MainAutochamber.201206_P_2_7to10,PMUP01,sulfur_redox-assimilatory_sulfate_reduction,1.723522115435723
urea_degradation,MainAutochamber.201206_P_2_7to10,PMUP01,urea_degradation-all,5.771631203573797
galactose_degradation,MainAutochamber.201206_P_2_7to10,Palsa.Labelled.R1.T1.F1.trimmomatic.metaspades_bin.33_89.65_1.71,galactose_degradation-all,0.4319676958787599
glycerol_degradation,MainAutochamber.201206_P_2_7to10,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.100_93.16_1.99,glycerol_degradation-glycerol,3.887904192994032
lactose_degradation,MainAutochamber.201206_P_2_7to10,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.100_93.16_1.99,lactose_degradation-all,0.7768721352238163
sucrose_degradation,MainAutochamber.201206_P_2_7to10,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.100_93.16_1.99,sucrose_degradation-all,3.476057508047304
